Format Version,1.21,Take Name,Session 2,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2021-02-22 11.05.11.836 AM,Total Frames in Take,5475,Total Exported Frames,5475,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
974,4.870000,-0.764564,-0.470577,-0.364083,0.247875,0.332759,-0.211738,0.297838,0.002480,0.322195,-0.196995,0.268380,0.456702,0.305183,-0.220117,0.337505,0.446752,0.370900,-0.218103,0.287629,0.236869,-0.013694,0.067675,-0.062287,-0.995667,0.286127,-0.193641,0.331463,0.001914,0.301748,-0.219404,0.340815,0.000000,0.246475,-0.153903,0.293911,0.509491,0.305158,-0.169825,0.333167,0.324223,0.240446,-0.226978,0.342591,0.730421,0.336809,-0.198096,0.346831,0.000000,-0.034136,-0.224181,0.313301,0.322766,-0.197370,0.268922,0.305890,-0.220024,0.336793,0.368465,-0.217555,0.287928,,,,0.247568,-0.154495,0.294851,0.304411,-0.167663,0.331285,0.240015,-0.227525,0.342771,,,,,,,0.382152,-0.166998,0.291261,,,,0.343450,-0.195736,0.341386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,4.875000,-0.763597,-0.471824,-0.365262,0.246750,0.332849,-0.211742,0.298012,0.002425,0.322387,-0.197044,0.268494,0.471619,0.305119,-0.220118,0.337572,0.462978,0.371041,-0.218063,0.287969,0.246908,-0.013544,0.068246,-0.062637,-0.995608,0.286094,-0.193640,0.331530,0.001904,0.301721,-0.219389,0.340908,0.000000,0.246459,-0.153939,0.293921,0.508253,0.305107,-0.169810,0.333250,0.328613,0.240422,-0.227004,0.342614,0.735287,0.336761,-0.198057,0.346959,0.000000,-0.034148,-0.224197,0.313295,0.322965,-0.197404,0.268999,0.305818,-0.220038,0.336901,0.368625,-0.217525,0.288262,,,,0.247570,-0.154525,0.294868,0.304350,-0.167688,0.331388,0.239993,-0.227546,0.342791,,,,,,,0.382210,-0.166939,0.291557,,,,0.343358,-0.195721,0.341583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,4.880000,-0.762716,-0.472922,-0.366483,0.245557,0.332940,-0.211747,0.298174,0.002387,0.322586,-0.197090,0.268598,0.481632,0.305054,-0.220111,0.337627,0.476603,0.371180,-0.218038,0.288297,0.251287,-0.013440,0.068774,-0.062971,-0.995552,0.286061,-0.193641,0.331599,0.001895,0.301695,-0.219378,0.340999,0.000000,0.246441,-0.153972,0.293940,0.506960,0.305057,-0.169798,0.333335,0.332791,0.240399,-0.227032,0.342640,0.738822,0.336714,-0.198022,0.347084,0.000000,-0.034162,-0.224213,0.313294,0.323171,-0.197438,0.269075,0.305741,-0.220042,0.336998,0.368757,-0.217502,0.288579,,,,0.247567,-0.154557,0.294895,0.304294,-0.167714,0.331495,0.239970,-0.227570,0.342813,,,,,,,0.382273,-0.166876,0.291852,,,,0.343262,-0.195713,0.341772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,4.885000,-0.761954,-0.473819,-0.367691,0.244388,0.333033,-0.211760,0.298328,0.002344,0.322787,-0.197138,0.268698,0.492567,0.304997,-0.220106,0.337679,0.493376,0.371316,-0.218037,0.288608,0.256235,-0.013346,0.069129,-0.063153,-0.995517,0.286037,-0.193658,0.331659,0.001860,0.301673,-0.219389,0.341074,0.000000,0.246431,-0.154009,0.293964,0.513947,0.305024,-0.169809,0.333404,0.345748,0.240378,-0.227063,0.342671,0.745470,0.336680,-0.198019,0.347181,0.000000,-0.034169,-0.224235,0.313299,0.323382,-0.197474,0.269142,0.305666,-0.220051,0.337098,0.368884,-0.217497,0.288874,,,,0.247566,-0.154585,0.294918,0.304274,-0.167803,0.331625,0.239943,-0.227597,0.342838,,,,,,,0.382328,-0.166815,0.292151,,,,0.343157,-0.195696,0.341950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,4.890000,-0.761095,-0.475017,-0.368801,0.243061,0.333132,-0.211770,0.298487,0.002282,0.322993,-0.197202,0.268793,0.507158,0.304942,-0.220091,0.337732,0.514670,0.371462,-0.218018,0.288936,0.266743,-0.013244,0.069739,-0.063446,-0.995458,0.286009,-0.193667,0.331734,0.001850,0.301647,-0.219387,0.341172,0.000000,0.246427,-0.154047,0.293983,0.514607,0.304979,-0.169807,0.333499,0.348437,0.240355,-0.227096,0.342695,0.749387,0.336635,-0.197998,0.347319,0.000000,-0.034189,-0.224251,0.313304,0.323605,-0.197526,0.269200,0.305591,-0.220051,0.337205,0.369047,-0.217480,0.289180,,,,0.247570,-0.154614,0.294938,0.304222,-0.167822,0.331729,0.239922,-0.227629,0.342863,,,,,,,0.382365,-0.166756,0.292439,,,,0.343055,-0.195685,0.342134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,4.895000,-0.760008,-0.476619,-0.369895,0.241662,0.333237,-0.211783,0.298657,0.002221,0.323206,-0.197286,0.268892,0.522644,0.304883,-0.220090,0.337788,0.533730,0.371622,-0.217974,0.289292,0.278235,-0.013143,0.070319,-0.063729,-0.995400,0.285978,-0.193671,0.331808,0.001839,0.301619,-0.219381,0.341269,0.000000,0.246420,-0.154078,0.294004,0.515494,0.304934,-0.169800,0.333591,0.352206,0.240329,-0.227123,0.342720,0.752795,0.336588,-0.197971,0.347454,0.000000,-0.034201,-0.224264,0.313311,0.323830,-0.197595,0.269261,0.305519,-0.220063,0.337307,0.369230,-0.217447,0.289522,,,,0.247569,-0.154640,0.294960,0.304173,-0.167843,0.331837,0.239898,-0.227654,0.342886,,,,,,,0.382417,-0.166679,0.292725,,,,0.342971,-0.195675,0.342335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,4.900000,-0.758706,-0.478725,-0.370806,0.240188,0.333344,-0.211796,0.298813,0.002153,0.323414,-0.197396,0.268967,0.539077,0.304828,-0.220095,0.337827,0.555000,0.371791,-0.217896,0.289646,0.290970,-0.013045,0.071041,-0.064110,-0.995326,0.285939,-0.193672,0.331895,0.001856,0.301585,-0.219370,0.341383,0.000000,0.246407,-0.154115,0.294027,0.508460,0.304874,-0.169788,0.333703,0.345249,0.240298,-0.227156,0.342746,0.753921,0.336529,-0.197933,0.347616,0.000000,-0.034211,-0.224275,0.313315,0.324052,-0.197689,0.269297,0.305448,-0.220081,0.337397,0.369426,-0.217380,0.289856,,,,0.247568,-0.154672,0.294989,0.304085,-0.167804,0.331912,0.239877,-0.227689,0.342916,,,,,,,0.382472,-0.166607,0.293017,,,,0.342870,-0.195676,0.342536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,4.905000,-0.757611,-0.480422,-0.371835,0.238660,0.333446,-0.211811,0.298963,0.002080,0.323626,-0.197493,0.269042,0.557619,0.304765,-0.220088,0.337861,0.579586,0.371948,-0.217853,0.289987,0.303018,-0.012965,0.071569,-0.064295,-0.995277,0.285908,-0.193692,0.331967,0.001848,0.301553,-0.219382,0.341475,0.000000,0.246403,-0.154152,0.294052,0.508251,0.304833,-0.169800,0.333792,0.346850,0.240268,-0.227190,0.342772,0.758865,0.336482,-0.197933,0.347743,0.000000,-0.034225,-0.224290,0.313327,0.324282,-0.197768,0.269321,0.305363,-0.220090,0.337492,0.369597,-0.217343,0.290179,,,,0.247575,-0.154698,0.295013,0.304029,-0.167833,0.332005,0.239851,-0.227723,0.342946,,,,,,,0.382516,-0.166524,0.293296,,,,0.342769,-0.195659,0.342718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,4.910000,-0.756546,-0.482084,-0.372862,0.237081,0.333564,-0.211833,0.299102,0.002013,0.323857,-0.197597,0.269104,0.575893,0.304718,-0.220080,0.337883,0.603084,0.372118,-0.217821,0.290318,0.311301,-0.012927,0.072059,-0.064542,-0.995226,0.285875,-0.193712,0.332027,0.001839,0.301523,-0.219395,0.341552,0.000000,0.246389,-0.154193,0.294070,0.507123,0.304787,-0.169811,0.333870,0.349801,0.240241,-0.227232,0.342789,0.763529,0.336436,-0.197928,0.347853,0.000000,-0.034239,-0.224306,0.313335,0.324528,-0.197850,0.269327,0.305294,-0.220101,0.337579,0.369761,-0.217313,0.290495,,,,0.247575,-0.154732,0.295035,0.303970,-0.167873,0.332094,0.239828,-0.227762,0.342961,,,,,,,0.382576,-0.166418,0.293578,,,,0.342212,-0.195776,0.342068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,4.915000,-0.755462,-0.483576,-0.374046,0.235631,0.333692,-0.211848,0.299241,0.001953,0.324102,-0.197678,0.269175,0.592402,0.304676,-0.220080,0.337900,0.622371,0.372296,-0.217787,0.290649,0.320501,-0.012824,0.072600,-0.064829,-0.995169,0.285841,-0.193726,0.332093,0.001825,0.301493,-0.219398,0.341640,0.000000,0.246376,-0.154235,0.294087,0.507995,0.304738,-0.169814,0.333953,0.353739,0.240213,-0.227269,0.342811,0.769574,0.336387,-0.197912,0.347977,0.000000,-0.034254,-0.224317,0.313355,0.324784,-0.197912,0.269351,0.305237,-0.220115,0.337646,0.369947,-0.217286,0.290817,,,,0.247574,-0.154761,0.295051,0.303907,-0.167908,0.332191,0.239804,-0.227798,0.342984,,,,,,,0.382636,-0.166323,0.293847,,,,0.342119,-0.195777,0.342236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,4.920000,-0.754274,-0.485286,-0.375069,0.234291,0.333809,-0.211856,0.299379,0.001879,0.324324,-0.197760,0.269244,0.612572,0.304637,-0.220085,0.337920,0.645552,0.372465,-0.217723,0.290972,0.332495,-0.012752,0.073043,-0.065092,-0.995121,0.285808,-0.193742,0.332155,0.001813,0.301464,-0.219406,0.341719,0.000000,0.246357,-0.154277,0.294108,0.507510,0.304691,-0.169821,0.334029,0.357526,0.240187,-0.227307,0.342836,0.775104,0.336341,-0.197901,0.348085,0.000000,-0.034268,-0.224329,0.313374,0.325019,-0.197972,0.269364,0.305179,-0.220136,0.337724,0.370130,-0.217231,0.291131,,,,0.247570,-0.154793,0.295075,0.303847,-0.167947,0.332283,0.239782,-0.227834,0.343008,,,,,,,0.382687,-0.166248,0.294118,,,,0.342026,-0.195773,0.342398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,4.925000,-0.753210,-0.486804,-0.376095,0.232914,0.333915,-0.211868,0.299507,0.001806,0.324538,-0.197841,0.269307,0.631425,0.304590,-0.220084,0.337934,0.671420,0.372619,-0.217679,0.291280,0.342926,-0.012646,0.073540,-0.065318,-0.995071,0.285782,-0.193767,0.332208,0.001796,0.301438,-0.219422,0.341792,0.000000,0.246352,-0.154325,0.294113,0.509327,0.304652,-0.169837,0.334097,0.361835,0.240164,-0.227350,0.342848,0.781484,0.336301,-0.197901,0.348189,0.000000,-0.034278,-0.224342,0.313395,0.325254,-0.198033,0.269370,0.305106,-0.220153,0.337803,0.370288,-0.217190,0.291418,,,,0.247576,-0.154826,0.295077,0.303796,-0.167995,0.332364,0.239763,-0.227876,0.343022,,,,,,,0.382739,-0.166164,0.294383,,,,0.341942,-0.195772,0.342538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,4.930000,-0.752166,-0.488293,-0.377100,0.231545,0.334029,-0.211881,0.299628,0.001731,0.324757,-0.197922,0.269364,0.652703,0.304551,-0.220082,0.337942,0.695869,0.372778,-0.217638,0.291579,0.353484,-0.012631,0.073941,-0.065563,-0.995025,0.285752,-0.193786,0.332255,0.001785,0.301414,-0.219434,0.341853,0.000000,0.246335,-0.154364,0.294128,0.509808,0.304610,-0.169847,0.334159,0.365964,0.240143,-0.227391,0.342858,0.785789,0.336260,-0.197896,0.348278,0.000000,-0.034289,-0.224349,0.313413,0.325489,-0.198090,0.269363,0.305047,-0.220170,0.337876,0.370450,-0.217154,0.291710,,,,0.247569,-0.154858,0.295094,0.303747,-0.168036,0.332443,0.239744,-0.227914,0.343031,,,,,,,0.382788,-0.166075,0.294636,,,,0.341856,-0.195778,0.342676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,4.935000,-0.751067,-0.489991,-0.377901,0.230213,0.334118,-0.211894,0.299749,0.001734,0.324940,-0.198016,0.269419,0.642601,0.304501,-0.220085,0.337958,0.691384,0.372912,-0.217579,0.291871,0.365614,-0.012536,0.074302,-0.065770,-0.994986,0.285728,-0.193799,0.332306,0.001771,0.301393,-0.219439,0.341920,0.000000,0.246324,-0.154399,0.294143,0.511062,0.304575,-0.169853,0.334220,0.369594,0.240124,-0.227420,0.342881,0.790827,0.336226,-0.197886,0.348367,0.000000,-0.034302,-0.224365,0.313427,0.325723,-0.198167,0.269353,0.304986,-0.220193,0.337954,0.370618,-0.217110,0.291995,,,,0.247567,-0.154882,0.295107,0.303702,-0.168068,0.332517,0.239729,-0.227942,0.343055,,,,,,,0.382838,-0.165983,0.294874,,,,0.341772,-0.195783,0.342810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,4.940000,-0.749795,-0.492032,-0.378645,0.228779,0.334214,-0.211895,0.299860,0.001745,0.325130,-0.198116,0.269457,0.629393,0.304452,-0.220081,0.337957,0.679646,0.373059,-0.217487,0.292167,0.382202,-0.012521,0.074642,-0.065970,-0.994947,0.285704,-0.193815,0.332347,0.001761,0.301371,-0.219449,0.341971,0.000000,0.246310,-0.154431,0.294156,0.510872,0.304540,-0.169861,0.334273,0.373080,0.240105,-0.227454,0.342891,0.795589,0.336192,-0.197882,0.348442,0.000000,-0.034314,-0.224378,0.313442,0.325970,-0.198244,0.269308,0.304934,-0.220212,0.338019,0.370819,-0.217044,0.292301,,,,0.247565,-0.154905,0.295121,0.303655,-0.168105,0.332583,0.239713,-0.227973,0.343063,,,,,,,0.382897,-0.165889,0.295101,,,,0.341955,-0.195715,0.343431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,4.945000,-0.748668,-0.493888,-0.379359,0.227283,0.334302,-0.211899,0.299969,0.001752,0.325314,-0.198216,0.269494,0.617261,0.304399,-0.220066,0.337959,0.669675,0.373193,-0.217415,0.292455,0.399291,-0.012494,0.075932,-0.066607,-0.994807,0.285672,-0.193784,0.332470,0.001781,0.301347,-0.219398,0.342135,0.000000,0.246328,-0.154448,0.294177,0.509634,0.304473,-0.169807,0.334446,0.364451,0.240088,-0.227480,0.342894,0.790434,0.336123,-0.197788,0.348697,0.000000,-0.034324,-0.224386,0.313456,0.326208,-0.198323,0.269269,0.304876,-0.220217,0.338083,0.371010,-0.216997,0.292595,,,,0.247567,-0.154924,0.295141,0.303590,-0.167994,0.332713,0.239696,-0.228008,0.343072,,,,,,,0.382957,-0.165812,0.295320,,,,0.342057,-0.195628,0.343896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,4.950000,-0.747589,-0.495673,-0.380061,0.225772,0.334389,-0.211910,0.300069,0.001776,0.325498,-0.198321,0.269523,0.600456,0.304346,-0.220052,0.337954,0.655897,0.373324,-0.217355,0.292730,0.411392,-0.012476,0.076222,-0.066786,-0.994773,0.285648,-0.193805,0.332510,0.001771,0.301327,-0.219413,0.342185,0.000000,0.246314,-0.154483,0.294193,0.509491,0.304440,-0.169820,0.334496,0.367303,0.240070,-0.227516,0.342908,0.794870,0.336091,-0.197790,0.348767,0.000000,-0.034330,-0.224408,0.313464,0.326454,-0.198406,0.269214,0.304819,-0.220226,0.338145,0.371175,-0.216955,0.292876,,,,0.247564,-0.154951,0.295158,0.303546,-0.168032,0.332774,0.239682,-0.228043,0.343086,,,,,,,0.383008,-0.165739,0.295522,,,,0.342021,-0.195617,0.344021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,4.955000,-0.746569,-0.497318,-0.380811,0.224259,0.334481,-0.211925,0.300154,0.001811,0.325690,-0.198425,0.269540,0.580931,0.304298,-0.220040,0.337933,0.637206,0.373457,-0.217310,0.292989,0.423325,-0.012510,0.075610,-0.066435,-0.994843,0.285638,-0.193881,0.332463,0.001736,0.301310,-0.219500,0.342118,0.000000,0.246283,-0.154531,0.294197,0.510393,0.304448,-0.169910,0.334427,0.379667,0.240049,-0.227561,0.342917,0.807799,0.336098,-0.197902,0.348657,0.000000,-0.034343,-0.224418,0.313477,0.326715,-0.198481,0.269128,0.304772,-0.220240,0.338200,0.371337,-0.216931,0.293152,,,,0.247568,-0.154979,0.295163,0.303531,-0.168211,0.332759,0.239669,-0.228076,0.343091,,,,,,,0.383062,-0.165666,0.295737,,,,0.342003,-0.195598,0.344157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,4.960000,-0.745594,-0.498756,-0.381744,0.222721,0.334571,-0.211938,0.300244,0.001834,0.325891,-0.198513,0.269566,0.565252,0.304237,-0.220022,0.337909,0.618723,0.373585,-0.217278,0.293258,0.440396,-0.012496,0.075863,-0.066552,-0.994816,0.285618,-0.193902,0.332497,0.001726,0.301291,-0.219518,0.342159,0.000000,0.246274,-0.154562,0.294210,0.511655,0.304422,-0.169927,0.334470,0.382556,0.240032,-0.227593,0.342927,0.811478,0.336071,-0.197912,0.348717,0.000000,-0.034346,-0.224428,0.313476,0.326976,-0.198537,0.269043,0.304719,-0.220252,0.338253,0.371515,-0.216925,0.293446,,,,0.247565,-0.155002,0.295174,0.303498,-0.168247,0.332811,0.239654,-0.228108,0.343102,,,,,,,0.383117,-0.165594,0.295924,,,,0.341974,-0.195586,0.344285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,4.965000,-0.744765,-0.500012,-0.382458,0.221448,0.334645,-0.211948,0.300323,0.001869,0.326054,-0.198590,0.269591,0.544809,0.304189,-0.220009,0.337895,0.601425,0.373691,-0.217245,0.293484,0.451813,-0.012500,0.076124,-0.066649,-0.994790,0.285602,-0.193923,0.332527,0.001717,0.301275,-0.219536,0.342197,0.000000,0.246270,-0.154589,0.294221,0.512347,0.304400,-0.169944,0.334511,0.384715,0.240017,-0.227622,0.342933,0.814842,0.336047,-0.197923,0.348773,0.000000,-0.034348,-0.224447,0.313484,0.327216,-0.198589,0.268967,0.304669,-0.220263,0.338312,0.371651,-0.216908,0.293681,,,,0.247567,-0.155021,0.295183,0.303469,-0.168280,0.332859,0.239641,-0.228136,0.343108,,,,,,,0.383173,-0.165528,0.296102,,,,0.341944,-0.195571,0.344383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,4.970000,-0.743926,-0.501331,-0.383112,0.220151,0.334719,-0.211961,0.300383,0.001908,0.326216,-0.198674,0.269595,0.523866,0.304145,-0.219996,0.337864,0.583111,0.373797,-0.217211,0.293691,0.462104,-0.012501,0.076363,-0.066735,-0.994766,0.285587,-0.193945,0.332556,0.001708,0.301260,-0.219556,0.342233,0.000000,0.246267,-0.154617,0.294232,0.514247,0.304380,-0.169963,0.334550,0.387187,0.240002,-0.227653,0.342939,0.817239,0.336025,-0.197938,0.348827,0.000000,-0.034359,-0.224458,0.313494,0.327457,-0.198648,0.268869,0.304625,-0.220275,0.338352,0.371785,-0.216889,0.293898,,,,0.247564,-0.155043,0.295191,0.303448,-0.168313,0.332905,0.239628,-0.228167,0.343115,,,,,,,0.383220,-0.165473,0.296266,,,,0.341885,-0.195573,0.344474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,4.975000,-0.743139,-0.502596,-0.383726,0.218852,0.334790,-0.211979,0.300445,0.001944,0.326372,-0.198765,0.269603,0.503506,0.304100,-0.219985,0.337838,0.564245,0.373897,-0.217188,0.293895,0.474437,-0.012482,0.076559,-0.066771,-0.994748,0.285576,-0.193968,0.332579,0.001699,0.301246,-0.219577,0.342263,0.000000,0.246268,-0.154643,0.294239,0.515807,0.304367,-0.169984,0.334580,0.389652,0.239989,-0.227678,0.342945,0.820322,0.336007,-0.197956,0.348870,0.000000,-0.034363,-0.224472,0.313498,0.327693,-0.198710,0.268766,0.304584,-0.220290,0.338400,0.371920,-0.216883,0.294115,,,,0.247569,-0.155061,0.295195,0.303430,-0.168349,0.332943,0.239616,-0.228192,0.343121,,,,,,,0.383266,-0.165431,0.296423,,,,0.341826,-0.195592,0.344564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,4.980000,-0.742444,-0.503673,-0.384328,0.217677,0.334859,-0.211999,0.300501,0.001968,0.326521,-0.198845,0.269611,0.486890,0.304064,-0.219977,0.337812,0.548871,0.373992,-0.217174,0.294080,0.488421,-0.012468,0.076701,-0.066755,-0.994739,0.285568,-0.193995,0.332601,0.001688,0.301235,-0.219605,0.342289,0.000000,0.246273,-0.154669,0.294249,0.518788,0.304359,-0.170013,0.334607,0.391971,0.239978,-0.227704,0.342953,0.822912,0.335995,-0.197986,0.348906,0.000000,-0.034363,-0.224488,0.313500,0.327913,-0.198765,0.268675,0.304549,-0.220305,0.338438,0.372060,-0.216885,0.294308,,,,0.247572,-0.155079,0.295199,0.303421,-0.168387,0.332976,0.239606,-0.228220,0.343131,,,,,,,0.383311,-0.165388,0.296558,,,,0.341772,-0.195621,0.344638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,4.985000,-0.741754,-0.504690,-0.384953,0.216565,0.334922,-0.212017,0.300551,0.001995,0.326663,-0.198919,0.269616,0.470598,0.304023,-0.219973,0.337781,0.531577,0.374080,-0.217159,0.294255,0.501915,-0.012447,0.076885,-0.066818,-0.994721,0.285562,-0.194021,0.332622,0.001676,0.301229,-0.219629,0.342317,0.000000,0.246277,-0.154701,0.294254,0.521587,0.304350,-0.170036,0.334634,0.395203,0.239972,-0.227735,0.342959,0.826055,0.335984,-0.198005,0.348946,0.000000,-0.034364,-0.224505,0.313503,0.328121,-0.198810,0.268576,0.304519,-0.220325,0.338473,0.372188,-0.216888,0.294497,,,,0.247576,-0.155102,0.295199,0.303411,-0.168427,0.333014,0.239602,-0.228251,0.343138,,,,,,,0.383359,-0.165353,0.296689,,,,0.341714,-0.195654,0.344696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,4.990000,-0.740850,-0.506050,-0.385639,0.215258,0.334998,-0.212029,0.300615,0.001986,0.326830,-0.199003,0.269625,0.465731,0.303977,-0.219964,0.337748,0.520156,0.374187,-0.217119,0.294472,0.524709,-0.012406,0.077055,-0.066817,-0.994708,0.285554,-0.194044,0.332643,0.001665,0.301217,-0.219652,0.342345,0.000000,0.246282,-0.154726,0.294259,0.524236,0.304341,-0.170059,0.334660,0.398713,0.239960,-0.227757,0.342966,0.828300,0.335970,-0.198028,0.348984,0.000000,-0.034365,-0.224521,0.313499,0.328307,-0.198862,0.268496,0.304492,-0.220342,0.338504,0.372365,-0.216871,0.294725,,,,0.247580,-0.155122,0.295200,0.303404,-0.168467,0.333052,0.239589,-0.228273,0.343144,,,,,,,0.383403,-0.165315,0.296812,,,,0.341672,-0.195642,0.344801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,4.995000,-0.740123,-0.507217,-0.386127,0.214137,0.335061,-0.212045,0.300651,0.002017,0.326966,-0.199085,0.269615,0.448754,0.303943,-0.219959,0.337707,0.503048,0.374275,-0.217092,0.294631,0.535764,-0.012346,0.077146,-0.066807,-0.994702,0.285550,-0.194067,0.332654,0.001649,0.301211,-0.219674,0.342362,0.000000,0.246287,-0.154751,0.294259,0.527032,0.304338,-0.170083,0.334672,0.402832,0.239953,-0.227778,0.342972,0.833154,0.335963,-0.198051,0.349006,0.000000,-0.034367,-0.224542,0.313503,0.328510,-0.198917,0.268385,0.304470,-0.220359,0.338526,0.372486,-0.216857,0.294891,,,,0.247589,-0.155136,0.295194,0.303394,-0.168514,0.333077,0.239586,-0.228293,0.343152,,,,,,,0.383460,-0.165286,0.296921,,,,0.341666,-0.195660,0.344856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,5.000000,-0.739427,-0.508317,-0.386664,0.212960,0.335117,-0.212064,0.300672,0.002058,0.327100,-0.199167,0.269589,0.428997,0.303898,-0.219950,0.337649,0.481232,0.374355,-0.217074,0.294779,0.546215,-0.012354,0.077193,-0.066784,-0.994700,0.285547,-0.194091,0.332665,0.001639,0.301206,-0.219699,0.342373,0.000000,0.246289,-0.154772,0.294267,0.529616,0.304336,-0.170107,0.334686,0.405834,0.239948,-0.227799,0.342978,0.835102,0.335958,-0.198077,0.349021,0.000000,-0.034362,-0.224557,0.313500,0.328720,-0.198968,0.268241,0.304450,-0.220379,0.338542,0.372596,-0.216852,0.295051,,,,0.247590,-0.155152,0.295198,0.303394,-0.168552,0.333101,0.239581,-0.228314,0.343157,,,,,,,0.383509,-0.165258,0.297028,,,,0.341640,-0.195676,0.344895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,5.005000,-0.738777,-0.509325,-0.387174,0.211880,0.335167,-0.212085,0.300691,0.002103,0.327222,-0.199247,0.269565,0.407499,0.303853,-0.219947,0.337593,0.459039,0.374427,-0.217061,0.294914,0.556036,-0.012347,0.077243,-0.066745,-0.994699,0.285544,-0.194114,0.332674,0.001624,0.301199,-0.219723,0.342384,0.000000,0.246293,-0.154793,0.294272,0.533642,0.304334,-0.170132,0.334696,0.409583,0.239941,-0.227819,0.342982,0.838839,0.335953,-0.198104,0.349035,0.000000,-0.034362,-0.224579,0.313503,0.328930,-0.199017,0.268095,0.304430,-0.220405,0.338558,0.372700,-0.216852,0.295195,,,,0.247591,-0.155162,0.295194,0.303391,-0.168593,0.333122,0.239575,-0.228336,0.343164,,,,,,,0.383566,-0.165236,0.297127,,,,0.341624,-0.195687,0.344925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
